seed,train_mix,eval_mix,regime,epistemic_utility,smoothness_utility,aggregate_scalar_reward,unsupported_certainty_rate,calibrated_abstention_rate,selective_risk,coverage,ece
7,balanced,balanced,crs,0.8388,0.12026666666666667,0.51546,0.022222222222222223,0.9777777777777777,0.06587837837837837,0.39466666666666667,0.03828018500007686
7,ambiguous_heavy,ambiguous_heavy,scalar,0.7861333333333332,0.19660000000000002,0.5208433333333333,0.022435897435897436,0.9775641025641025,0.15431164901664146,0.44066666666666665,0.10002341385873224
7,ambiguous_heavy,ambiguous_heavy,crs,0.8377333333333332,0.09846666666666666,0.5050633333333333,0.016025641025641024,0.9839743589743589,0.052158273381294966,0.37066666666666664,0.02374144591024838
8,standard,standard,scalar,0.7708,0.3346,0.5745100000000001,0.02558139534883721,0.9744186046511628,0.17747858017135862,0.5446666666666666,0.14270327737628086
8,standard,standard,crs,0.832,0.20466666666666666,0.5497,0.018604651162790697,0.9813953488372092,0.05014749262536873,0.452,0.02560685218914191
8,standard,high_insuff,scalar,0.8689333333333334,-0.017466666666666665,0.47005333333333343,0.028376844494892167,0.9716231555051078,0.17197452229299362,0.314,0.1273756207779561
8,standard,high_insuff,crs,0.9046666666666666,-0.09433333333333334,0.4551166666666667,0.022701475595913734,0.9772985244040863,0.04884318766066838,0.25933333333333336,0.028555190795289072
8,standard,high_suff,scalar,0.71,0.55,0.638,0.027586206896551724,0.9724137931034482,0.1907514450867052,0.692,0.16425740002944123
8,standard,high_suff,crs,0.7917333333333333,0.38380000000000003,0.6081633333333334,0.02413793103448276,0.9758620689655172,0.05,0.5733333333333334,0.026314846949865103
8,standard,balanced,scalar,0.7982666666666667,0.24986666666666668,0.5514866666666667,0.030800821355236138,0.9691991786447639,0.16575342465753426,0.4866666666666667,0.1268360704235927
8,standard,balanced,crs,0.8523999999999999,0.1358,0.52993,0.024640657084188913,0.9753593429158111,0.044407894736842105,0.4053333333333333,0.025494018515379527
8,standard,ambiguous_heavy,scalar,0.7929333333333334,0.22053333333333333,0.5353533333333333,0.027586206896551724,0.9724137931034482,0.14890510948905109,0.45666666666666667,0.09764954760664699
8,standard,ambiguous_heavy,crs,0.8454666666666667,0.1066,0.5129766666666666,0.02413793103448276,0.9758620689655172,0.04085257548845471,0.37533333333333335,0.02083993344162269
8,high_insuff,high_insuff,scalar,0.8857333333333334,-0.0642,0.45826333333333347,0.03489640130861505,0.965103598691385,0.1536643026004728,0.282,0.11270700765194622
8,high_insuff,high_insuff,crs,0.8764,-0.04853333333333333,0.4601800000000001,0.04689203925845147,0.9531079607415486,0.16400911161731208,0.2926666666666667,0.13133078482571292
8,high_suff,high_suff,scalar,0.7110666666666666,0.5744666666666667,0.6495966666666666,0.024475524475524476,0.9755244755244755,0.18890977443609022,0.7093333333333334,0.16577544942857447
8,high_suff,high_suff,crs,0.7982666666666667,0.3952,0.6168866666666667,0.02097902097902098,0.9790209790209791,0.04472477064220184,0.5813333333333334,0.024683878365467517
8,balanced,balanced,scalar,0.7985333333333333,0.2434,0.5487233333333333,0.0288659793814433,0.9711340206185567,0.16597510373443983,0.482,0.12768216871889437
8,balanced,balanced,crs,0.8566666666666667,0.14333333333333334,0.5356666666666666,0.02268041237113402,0.977319587628866,0.05032467532467533,0.4106666666666667,0.03504017707078806
8,ambiguous_heavy,ambiguous_heavy,scalar,0.8082666666666667,0.2105333333333333,0.5392866666666667,0.027972027972027972,0.972027972027972,0.12462908011869436,0.4493333333333333,0.07637918748893074
8,ambiguous_heavy,ambiguous_heavy,crs,0.8546666666666667,0.12733333333333333,0.5273666666666667,0.02097902097902098,0.9790209790209791,0.039316239316239315,0.39,0.029120810054750732
