epistemic_utility,smoothness_utility,aggregate_scalar_reward,unsupported_certainty_rate,calibrated_abstention_rate,selective_risk,coverage,ece,w_s,seed
0.8325555555555555,0.2671111111111111,0.6629222222222221,0.03345724907063197,0.966542750929368,0.16352201257861634,0.53,0.1562428961325811,0.3,5
0.828111111111111,0.26866666666666666,0.6602777777777777,0.05138339920948617,0.9486166007905138,0.16561844863731656,0.53,0.15863674608687656,0.3,6
0.8256666666666667,0.23844444444444446,0.6495,0.022556390977443608,0.9774436090225563,0.1774891774891775,0.5133333333333333,0.16686535307114253,0.3,7
0.8567777777777777,0.2588888888888889,0.6774111111111111,0.033962264150943396,0.9660377358490566,0.12987012987012986,0.5133333333333333,0.12461016665082297,0.3,8
0.8465555555555555,0.27755555555555556,0.6758555555555555,0.022058823529411766,0.9779411764705882,0.14937759336099585,0.5355555555555556,0.1417641735990506,0.3,9
0.8482222222222223,0.2511111111111111,0.6690888888888888,0.028985507246376812,0.9710144927536232,0.1459227467811159,0.5177777777777778,0.1419666879794,0.3,10
0.8385555555555556,0.302,0.6775888888888888,0.034482758620689655,0.9655172413793104,0.14859437751004015,0.5533333333333333,0.13042226568114676,0.3,11
0.8313333333333334,0.24222222222222223,0.6545999999999998,0.011406844106463879,0.9885931558935361,0.17025862068965517,0.5155555555555555,0.16774607681349943,0.3,12
0.8442222222222222,0.24888888888888888,0.6656222222222221,0.0425531914893617,0.9574468085106383,0.15778251599147122,0.5211111111111111,0.15119364848035882,0.3,13
0.8614444444444443,0.2721111111111111,0.6846444444444444,0.04597701149425287,0.9540229885057471,0.12605042016806722,0.5288888888888889,0.11761683217772506,0.3,14
0.8221111111111111,0.2446666666666667,0.6488777777777778,0.028169014084507043,0.971830985915493,0.17965367965367965,0.5133333333333333,0.17196719427983165,0.3,15
0.8467777777777779,0.2634444444444445,0.6717777777777777,0.02973977695167286,0.9702602230483272,0.1425531914893617,0.5222222222222223,0.13254587663436365,0.3,16
0.8277777777777777,0.256,0.6562444444444443,0.033210332103321034,0.966789667896679,0.17124735729386892,0.5255555555555556,0.1644677359271536,0.3,17
0.8430000000000001,0.29055555555555557,0.6772666666666666,0.05128205128205128,0.9487179487179487,0.1492842535787321,0.5433333333333333,0.13822351425184604,0.3,18
0.8383333333333334,0.24099999999999996,0.6591333333333333,0.040145985401459854,0.9598540145985401,0.1575492341356674,0.5077777777777778,0.14727129643014883,0.3,19
0.831777777777778,0.278,0.6102666666666668,0.05058365758754864,0.9494163424124513,0.15975103734439833,0.5355555555555556,0.15284300074967255,0.4,0
0.8187777777777778,0.2607777777777778,0.5955777777777779,0.07191780821917808,0.928082191780822,0.18008474576271186,0.5244444444444445,0.1636384322810642,0.4,1
0.8316666666666667,0.311,0.6234000000000001,0.05128205128205128,0.9487179487179487,0.1529175050301811,0.5522222222222222,0.14368054371757558,0.4,2
0.8287777777777778,0.29733333333333334,0.6162000000000001,0.04182509505703422,0.9581749049429658,0.1565040650406504,0.5466666666666666,0.1471216344671286,0.4,3
0.8113333333333334,0.26533333333333337,0.5929333333333333,0.05019305019305019,0.9498069498069498,0.18354430379746836,0.5266666666666666,0.17229955731621216,0.4,4
0.8248888888888889,0.2808888888888889,0.607288888888889,0.03345724907063197,0.966542750929368,0.16907216494845362,0.5388888888888889,0.15851723689708103,0.4,5
0.8031111111111112,0.29833333333333334,0.6012000000000001,0.05533596837944664,0.9446640316205533,0.18255578093306288,0.5477777777777778,0.1681588325329614,0.4,6
0.8205555555555556,0.24633333333333332,0.5908666666666667,0.02631578947368421,0.9736842105263158,0.1788793103448276,0.5155555555555555,0.16749585107466322,0.4,7
0.8470000000000001,0.2803333333333333,0.6203333333333334,0.03773584905660377,0.9622641509433962,0.13836477987421383,0.53,0.13148633146248537,0.4,8
0.8472222222222222,0.27688888888888885,0.6190888888888889,0.022058823529411766,0.9779411764705882,0.14937759336099585,0.5355555555555556,0.14122926755524073,0.4,9
0.844,0.26255555555555554,0.6114222222222222,0.03985507246376811,0.9601449275362319,0.14861995753715498,0.5233333333333333,0.14248649906745126,0.4,10
0.8335555555555555,0.3164444444444444,0.6267111111111111,0.0421455938697318,0.9578544061302682,0.15748031496062992,0.5644444444444444,0.14897359261160378,0.4,11
0.8297777777777777,0.25555555555555554,0.6000888888888889,0.019011406844106463,0.9809885931558935,0.16844349680170576,0.5211111111111111,0.15941199321179478,0.4,12
0.8310000000000001,0.26744444444444443,0.6055777777777778,0.04609929078014184,0.9539007092198581,0.16561844863731656,0.53,0.15252960653974731,0.4,13
0.8518888888888889,0.2916666666666667,0.6278000000000001,0.05363984674329502,0.946360153256705,0.13319672131147542,0.5422222222222223,0.12833898643808858,0.4,14
0.8134444444444446,0.25655555555555554,0.590688888888889,0.03873239436619718,0.9612676056338029,0.18550106609808104,0.5211111111111111,0.17809325862968234,0.4,15
